time,username,text
5/24/12 20:38,yanksmitch,"A3 Still feels like there needs to be some pruning done on many topics to truly have depth, not breadth #NGSSChat"
5/24/12 20:38,FredEnde,"@yanksmitch I read your description in your blog post, but explain the ""tacked on"" idea for others who might not have seen it. . . #NGSSChat"
5/24/12 20:39,FredEnde,"@amykfmurphy Well said.  Would have retweeted, but darn #TweetChat isn't letting me. :) #NGSSChat"
5/24/12 20:40,FredEnde,@JonathanHertel Hey Jon!  Agree in some respects.  Tougher to tease out practices in younger grades than in #middlesci and upper. #NGSSChat
5/24/12 20:40,dandanscienc,I tried to retweet that too!! #Ngsschat
5/24/12 20:40,FredEnde,"RT @yanksmitch: A3 Still feels like there needs to be some pruning done on many topics to truly have depth, not breadth #NGSSChat"
5/24/12 20:40,yanksmitch,"@FredEnde Sure, take 5.SSS for example, focused on the Solar System until the PE about gathering evidence that lenses bend light #NGSSChat"
5/24/12 20:41,amykfmurphy,"@FredEnde I see MS being integrated in #NGSS...wondering if they think HS should be also. #NGSSchat. Might be a good thing, but tough sell."
5/24/12 20:41,yanksmitch,"Here's my post explaining ""tacking on"" in more detail... http://scientificteacher.com/2012/05/22/ngss-for-dummies/Â â€_ #NGSSChat"
5/24/12 20:42,FredEnde,"@amykfmurphy While can't speak for the writers, I think that might actually be a goal.  Good in theory; beyond challenging to do #NGSSChat"
5/24/12 20:42,FredEnde,@dandanscienc :) #NGSSChat
5/24/12 20:43,amykfmurphy,"@yanksmitch Seems like more tacking on in ES, less in HS. #NGSSchat. At least on the strand I studied."
5/24/12 20:43,yanksmitch,"...Not that telescopes aren't important to understand, but investigating refraction is a serious detour to take! #NGSSChat"
5/24/12 20:44,FredEnde,"@amykfmurphy Agree.  Another problem due to lack of banding, I think.  Seems like writers were trying to ""fill up"" grades. #NGSSChat"
5/24/12 20:44,FredEnde,"RT @yanksmitch: ...Not that telescopes arent important to understand, but investigating refraction is a serious detour to take! #NGSSChat"
5/24/12 20:44,FredEnde,Question 4 coming up. . . #NGSSChat
5/24/12 20:44,yanksmitch,"@amykmurphy Yes, many of the #elemsci PEs are bite-sized, they could be written with more meat and less fat #NGSSChat"
5/24/12 20:45,amykfmurphy,"@FredEnde scary prospect to me, who has been pure PS, to consider integrating ES and Bio! #NGSSchat. I would do it though, if best for Ss."
5/24/12 20:45,FredEnde,"Q4.  Rather than life/phys. #science, #NGSS breaks #elemsci down by topic (#weather, pushes+pulls). How will this impact teachers? #NGSSChat"
5/24/12 20:45,JonathanHertel,@yanksmitch And telescopes fit more with engineering and applications of light science than the science of stars and solar systems #NGSSChat
5/24/12 20:45,FredEnde,"@amykfmurphy Definitely scary. . .Would make HS a very, very, different place. . . #NGSSChat"
5/24/12 20:46,FredEnde,"RT @yanksmitch: @amykmurphy Yes, many of the #elemsci PEs are bite-sized, they could be written with more meat and less fat #NGSSChat"
5/24/12 20:46,yanksmitch,"A4: Most topics are not very integrated, so no big change. But I like the integration- feels more realistic #NGSSChat"
5/24/12 20:47,yanksmitch,"@JonathanHertel Exactly, refraction would definitely fit in better with further investigations of light #NGSSChat"
5/24/12 20:47,FredEnde,"@JonathanHertel Which is interesting because at #elemsci level, no ETS supplied. . . . #NGSSChat"
5/24/12 20:48,FredEnde,"@yanksmitch So, should boundaries of science pillars be further removed (say at middle/high)? #NGSSChat"
5/24/12 20:48,yanksmitch,A4: One serious issue though- for #elemsci the topics would almost have to be taught as units. Almost no other way to group them #NGSSChat
5/24/12 20:48,amykfmurphy,"@yanksmitch And I think the integration is important...help Ss understand that chem, bio, earth all connected, not separate. #NGSSchat"
5/24/12 20:49,JonathanHertel,A4: The problem with organizing by scientific/intellectual category? It is very different from how kids structure their knowledge. #NGSSChat
5/24/12 20:49,dandanscienc,A4 DSM kits  fr Delta seem very topic based at #elemsci  #NGSSChat
5/24/12 20:49,FredEnde,"@yanksmitch Yes.  This was a challenging aspect.  If we want to make sci relevant, why go back to ""units."" #NGSSChat"
5/24/12 20:50,FredEnde,"RT @amykfmurphy: And I think the integration is important...help Ss understand that chem, bio, earth all connected, not separate. #NGSSChat"
5/24/12 20:50,yanksmitch,@FredEnde I'm all for tearing down the walls! Students need to learn that sci knowledge is not collected in separate containers. #NGSSChat
5/24/12 20:51,yanksmitch,"@JonathanHertel Right on, this is where I think the topic organization is also strong, its more natural for students #NGSSChat"
5/24/12 20:51,FredEnde,@JonathanHertel So what does that mean for teachers?  What changes will they need to make for science to hit home for Ss? #NGSSChat
5/24/12 20:51,amykfmurphy,@dandanscienc as do the STC-MS kits we use in AMSTI program in AL. #NGSSchat
5/24/12 20:51,FredEnde,"@dandanscienc Do kits have ""connected"" curriculum or just stand-alone? #NGSSChat"
5/24/12 20:52,FredEnde,RT @yanksmitch: Im for tearing down the walls! Students need to learn that sci knowledge is not collected in separate containers. #NGSSChat
5/24/12 20:52,yanksmitch,"@FredEnde I can only speak for FOSS, since we use some of these, but they integrate disciplines very well #NGSSChat"
5/24/12 20:53,FredEnde,"@amykfmurphy So will people just go out and purchase a ""weather"" kit for K, ""Waves"" for 4th, etc?  Seems so. . .confined. . . #NGSSChat"
5/24/12 20:53,dandanscienc,They're helpful in supplemental applications along w curric  #NGSSChat
5/24/12 20:53,JonathanHertel,@FredEnde Teachers should focus on good opportunities where content can be relevant to students while employing the practices #NGSSChat
5/24/12 20:54,yanksmitch,"@FredEnde Unfortunately many teachers may need this ""kit"" approach. At least #NGSS will also more collaboration and commonalities #NGSSChat"
5/24/12 20:54,FredEnde,@dandanscienc Got it.  So you wouldn't rely on them for the curric itself. #NGSSChat
5/24/12 20:54,amykfmurphy,"@FredEnde Sounds that way. #NGSSchat. That is the way our MS AMSTI kits are now. ES uses more FOSS materials, which I am not familiar with"
5/24/12 20:55,JonathanHertel,@FredEnde @amykfmurphy The cynic in me says they were designed with particular curricula in mind when these were written... #NGSSChat
5/24/12 20:55,FredEnde,RT @JonathanHertel Teachers should focus on opportunities where content can be relevant to Ss while employing practices #NGSSChat #NGSSChat
5/24/12 20:55,FredEnde,Last question. . .  #NGSSChat
5/24/12 20:55,FredEnde,"Q5.  After looking at the practices/CCC progressions, what stands out as being either very well done, or not done well enough?  #NGSSChat"
5/24/12 20:55,yanksmitch,"@amykfmurphy I'm a fan of FOSS, the only true inquiry-based ""kit"" I've seen. Very thorough though and needs to be used well. #NGSSChat"
5/24/12 20:56,amykfmurphy,"@FredEnde @JonathanHertel Which is what I LOVE about the #NGSS...show practices WITH content, not separate. That is a big leap! #NGSSchat"
5/24/12 20:57,dandanscienc,They great for ts that aren't departmentalized n r teaching other subjects at elem #ngsschat
5/24/12 20:57,yanksmitch,"A5: Patterns and cycles seems like a mess at #elemsci, as does much of the earth sci topics #NGSSChat"
5/24/12 20:57,JonathanHertel,A5: I appreciate that the practices are aimed at developing much needed scientific and engineering habits of mind #NGSSChat
5/24/12 20:58,amykfmurphy,"@yanksmitch Most are very structured inquiry, which is a good place to start for most Ts. Got to get them into the practice. #NGSSchat"
5/24/12 20:58,yanksmitch,A5: I do love how the verbs of each PE explicitly refers to the practices. This makes them impossible to ignore! #NGSSChat
5/24/12 20:58,FredEnde,"@yanksmitch I liked the progression for ""Explanation and Arguing w/evidence.""  ""Patterns"" did seem like a confusing CCC. #NGSSChat"
5/24/12 20:59,dandanscienc,RT @yanksmitch: A5: I do love how the verbs of each PE explicitly refers to the practices. This makes them impossible to ignore! #ngsschat
5/24/12 20:59,FredEnde,@dandanscienc Gotcha! #NGSSChat
5/24/12 20:59,FredEnde,@JonathanHertel Quite true.  So much more than standard sci. method process skills. #NGSSChat
5/24/12 20:59,amykfmurphy,"A5-I am happy to see the term ""inquiry"" replaced with ""practices"". Inquiry means so many diff things...practices make it clear. #NGSSchat"
5/24/12 21:00,FredEnde,@yanksmitch Agreed.  Was discussing this a few days ago.  Assessments may be forced to be more relevant b/c of these verbs. :) #NGSSChat
5/24/12 21:00,yanksmitch,"@FredEnde I haven't ""followed"" those progressions closely though, that would be an interesting walk #NGSSChat"
5/24/12 21:00,FredEnde,"@amykfmurphy Ugh.  Don't even get me started.  ""Inquiry"" has become such a buzzword it no longer has a meaning.  Practices = A+ #NGSSChat"
5/24/12 21:01,FredEnde,@yanksmitch It was a neat read.  I think most are ignoring and focusing on PEs.  But front matter is quite intriguing. #NGSSChat
5/24/12 21:01,JonathanHertel,@FredEnde Though I would like to see the scientific method/engineering design process as sequential methodology a little more #NGSSChat
5/24/12 21:01,yanksmitch,"A5: In general, I'm very happy with how each PE is a nice little package of content, practices, and concepts. Just needs editing! #NGSSChat"
5/24/12 21:02,yanksmitch,@FredEnde @amykfmurphy Inventing new terms- that's what education does best! #NGSSChat
5/24/12 21:02,amykfmurphy,@FredEnde That is one thing I have learned for sure doing my dissertation research...wasn't one of my ?s but... ;) #NGSSchat
5/24/12 21:02,FredEnde,"@JonathanHertel Yes.  For all the talk given in Framework, this seemed much less emphasized in draft. #NGSSChat"
5/24/12 21:02,JonathanHertel,"@amykfmurphy Though I'm sure 5-10 years from now, ""practices"" will be as nebulous and overused as ""inquiry"" is now! #NGSSChat"
5/24/12 21:02,FredEnde,@amykfmurphy :) #NGSSChat
5/24/12 21:03,FredEnde,@JonathanHertel SShh. . . Don't say that or they'll hear you. :) #NGSSChat
5/24/12 21:03,FredEnde,"RT @yanksmitch: In general, Im happy with how each PE is a little package of content, practices, and concepts. Just needs editing! #NGSSChat"
5/24/12 21:03,amykfmurphy,"@yanksmitch Based on what Stephen Pruitt says, they will listen to comments and make change. #NGSSchat (1/2)"
5/24/12 21:04,yanksmitch,@JonathanHertel There are specific engine app PEs sprinkled throughout. This is how we do it at my school- an integrated approach #NGSSChat
5/24/12 21:05,yanksmitch,"@amykfmurphy Right, fingers are crossed that feedback is taken seriously, and that enough Ts give it! #NGSSChat"
5/24/12 21:05,FredEnde,@yanksmitch Totally agree! #NGSSChat
5/24/12 21:06,dandanscienc,RT @amykfmurphy: @yanksmitch I suggest http://goo.gl/bKGSRÂ  for an archived webinar from @NGTA #NGSSChat
5/24/12 21:06,FredEnde,Thanks all for a great chat.  Archive will be up shortly.  We'll run another next week! #NGSSChat
5/24/12 21:06,yanksmitch,"@amykfmurphy Yup, already watched that. Just wish there was time/space for more back and forth in those #NGSSChat"
5/24/12 21:06,amykfmurphy,"@yanksmitch If you have time, listen to webinar from @NSTA at http://goo.gl/bKGSRÂ   #NGSSchat"
5/24/12 21:07,yanksmitch,@FredEnde Thanks for organizing Fred! It was worth waking up for :) #NGSSChat
5/24/12 21:07,amykfmurphy,"Well, time flies when you're having #NGSSchat! Thanks to @FredEnde for being our guide!"
5/24/12 21:08,yanksmitch,@FredEnde Next week's focus to be MS? #NGSSChat
5/24/12 21:08,dandanscienc,Thnx all! This was very enlightening n helpful!  Thnx Fred!  #NGSSChat
5/24/12 21:08,amykfmurphy,@yanksmitch hope you can get back to sleep! Stay cool! #NGSSchat
5/24/12 21:08,FredEnde,@amykmurphy @yanksmitch @dandanscienc @craigrusbult @JonathanHertel Thanks to great #sci #tweeps for joining this week's chat! #NGSSChat
5/24/12 21:09,JonathanHertel,@FredEnde Thanks for this Fred! Very helpful in pushing my thinking on these before I aid in writing our organization's response #NGSSChat
5/24/12 21:09,FredEnde,@yanksmitch Glad to hear!  Nothing gets the mind going like an early morning dose of #NGSS! :) #NGSSChat
5/24/12 21:09,yanksmitch,Goodnight all! #timeforbed #NGSSChat
5/24/12 21:09,FredEnde,"RT @amykfmurphy: Well, time flies when youre having #NGSSchat! Thanks to @FredEnde for being our guide! #NGSSChat"
5/24/12 21:10,FredEnde,@yanksmitch We'll probably combine MS/HS since feedback ends June 1st. #NGSSChat
5/24/12 21:10,FredEnde,@JonathanHertel Thanks for joining Jon.  Glad it was helpful! #NGSSChat
5/24/12 21:10,FredEnde,"@dandanscienc Good ""seeing"" you Dan! #NGSSChat"
5/31/12 19:43,FredEnde,Final #NGSSChat (for this draft anyway) starting in less than twenty minutes.  Come join us!  #NGSS #edchat #scichat #standards #Feedback
5/31/12 19:49,FredEnde,@AnIowaTeacher #NGSSChat.  Talking about new science standards.  Feel free to lurk or join in.  8 PM ET.
5/31/12 19:56,FredEnde,Join us in 5 minutes for #NGSSChat.  Topics: Middle and high school PEs.  #edchat #scichat #NGSS #standards
5/31/12 20:00,amykfmurphy,Please join us for #NGSSchat at 8 est/7 central (NOW)!
5/31/12 20:00,ampercival,Please join us for #NGSSchat at 8 est/7 central (NOW)!
5/31/12 20:01,FredEnde,Welcome to #NGSSchat!  Tonight we'll be talking about the middle and high school PEs and progressions. #NGSS
5/31/12 20:01,amykfmurphy,Who is here for #NGSSchat this evening? I am Amy from Alabama!
5/31/12 20:01,FredEnde,Please remember to use #NGSSchat in your tweets.
5/31/12 20:02,FredEnde,You can also use TweetChat by visiting this link: http://tweetchat.com/room/NGSSChatÂ . #NGSSChat
5/31/12 20:02,FredEnde,Remember to set the refresh speed (2nd button on left) on TweetChat to 5 seconds. :) #NGSSChat
5/31/12 20:03,FredEnde,"Weâ€™ll be using a Q1/A1 format. Before we start, please introduce yourself/what you do/where youâ€™re located.  #NGSSChat"
5/31/12 20:03,ampercival,Adam from Austin here as well. Glad to be able to join in again after missing the last few :). #NGSS #NGSSchat
5/31/12 20:03,FredEnde,Fred Ende/Regional Science Coordinator/Metro NYC #NGSSChat
5/31/12 20:04,FredEnde,@amykfmurphy @ampercival Welcome Adam and Amy! #NGSSChat
5/31/12 20:05,ampercival,I am a K-12 science curriculum developer. #NGSS #NGSSchat
5/31/12 20:05,FredEnde,"Any lurkers out there? :) Feel free to say hello, even if you plan to just listen in tonight! #NGSSChat"
5/31/12 20:06,amykfmurphy,"#NGSSchat I work for the Alabama Math Science and Tech Initiative as a chem specialist. 
 #NGSSChat"
